address,detailUrl,statusType,zipcode,latitude,longitude,price,clean_price,livingarea,status,listingkey,bedrooms,bathrooms
"1338 S Michigan Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/aviation-lofts/CKHK/,FOR_RENT,60605,41.865005,-87.624214,,,nan,FOR_RENT,41.865005--87.624214,nan,nan
"520 S State St APT 603, Chicago, IL 60605",https://www.zillow.com/homedetails/520-S-State-St-APT-603-Chicago-IL-60605/99357900_zpid/,FOR_RENT,60605,41.875412,-87.62771,"$3,500/mo",3500,1330.0,FOR_RENT,99357900,2.0,2.0
"1201 S Prairie Ave, Chicago, IL",https://www.zillow.com/b/1201-s-prairie-ave-chicago-il-CRFy/,FOR_RENT,60605,41.867016,-87.621994,,,nan,FOR_RENT,41.867016--87.621994,nan,nan
"547 S Clark St, Chicago, IL",https://www.zillow.com/b/547-s-clark-st-chicago-il-5XjTPf/,FOR_RENT,60605,41.874752,-87.63035,,,nan,FOR_RENT,41.874752--87.63035,nan,nan
"1307 S Wabash Ave, Chicago, IL",https://www.zillow.com/b/1307-s-wabash-ave-chicago-il-CM2k/,FOR_RENT,60605,41.86538,-87.62546,,,nan,FOR_RENT,41.86538--87.62546,nan,nan
"1345 S Wabash Ave, Chicago, IL",https://www.zillow.com/b/1345-s-wabash-avenue-chicago-il-CQ3B/,FOR_RENT,60605,41.86445,-87.62526,,,nan,FOR_RENT,41.86445--87.62526,nan,nan
"1503 S State St, Chicago, IL",https://www.zillow.com/b/1501-s-state-st-chicago-il-B4sg/,FOR_RENT,60605,41.861626,-87.6269,,,nan,FOR_RENT,41.861626--87.6269,nan,nan
"1464 S Michigan, Chicago, IL",https://www.zillow.com/b/1464-s.-michigan-ave-chicago-il-ChXWWk/,FOR_RENT,60605,41.86598,-87.621254,,,nan,FOR_RENT,41.86598--87.621254,nan,nan
"1530 S State St, Chicago, IL",https://www.zillow.com/b/1526-s-state-st-chicago-il-CPsT/,FOR_RENT,60605,41.86114,-87.62754,,,nan,FOR_RENT,41.86114--87.62754,nan,nan
"1211 S Indiana Ave, Chicago, IL",https://www.zillow.com/b/1211-s-indiana-ave-chicago-il-BVwg35/,FOR_RENT,60605,41.867317,-87.62244,,,nan,FOR_RENT,41.867317--87.62244,nan,nan
"161 W Harrison St UNIT 706, Chicago, IL 60605",https://www.zillow.com/homedetails/161-W-Harrison-St-UNIT-706-Chicago-IL-60605/49910829_zpid/,FOR_RENT,60605,41.87386,-87.6331,"$2,600/mo",2600,1200.0,FOR_RENT,49910829,2.0,2.0
"1440 S Wabash Ave APT 311, Chicago, IL 60605",https://www.zillow.com/homedetails/1440-S-Wabash-Ave-APT-311-Chicago-IL-60605/113952211_zpid/,FOR_RENT,60605,41.86292,-87.62602,"$2,975/mo",2975,1065.0,FOR_RENT,113952211,2.0,2.0
"1400 S Michigan Ave, Chicago, IL",https://www.zillow.com/b/1400-s-michigan-ave-chicago-il-Chby8h/,FOR_RENT,60605,41.863777,-87.62455,,,nan,FOR_RENT,41.863777--87.62455,nan,nan
"30 E Roosevelt Rd, Chicago, IL",https://www.zillow.com/apartments/chicago-il/30-e-roosevelt-rd/C2mW/,FOR_RENT,60605,41.867664,-87.62622,,,nan,FOR_RENT,41.867664--87.62622,nan,nan
"732 S Financial Pl, Chicago, IL",https://www.zillow.com/b/730-s-financial-pl-chicago-il-BFpd/,FOR_RENT,60605,41.872303,-87.63265,,,nan,FOR_RENT,41.872303--87.63265,nan,nan
"1464 S Michigan Ave, Chicago, IL",https://www.zillow.com/b/1464-s.-michigan-ave-chicago-il-ChXWWk/,FOR_RENT,60605,41.8623,-87.62451,,,nan,FOR_RENT,41.8623--87.62451,nan,nan
"1250 S Indiana Ave APT 505, Chicago, IL 60605",https://www.zillow.com/homedetails/1250-S-Indiana-Ave-APT-505-Chicago-IL-60605/70474411_zpid/,FOR_RENT,60605,41.86619,-87.62285,"$2,095/mo",2095,924.0,FOR_RENT,70474411,1.0,2.0
"1 E Balbo Ave APT 501, Chicago, IL 60605",https://www.zillow.com/homedetails/1-E-Balbo-Ave-APT-501-Chicago-IL-60605/2086098521_zpid/,FOR_RENT,60605,41.873116,-87.627464,"$1,200/mo",1200,400.0,FOR_RENT,2086098521,0.0,1.0
"1152 S Wabash Ave #2305, Chicago, IL 60605",https://www.zillow.com/homedetails/1152-S-Wabash-Ave-2305-Chicago-IL-60605/447488914_zpid/,FOR_RENT,60605,41.867786,-87.62617,"$2,349/mo",2349,649.0,FOR_RENT,447488914,1.0,1.0
"910 S Michigan Ave, Chicago, IL",https://www.zillow.com/b/michigan-ave-608-chicago-il-9QwB/,FOR_RENT,60605,41.870163,-87.62485,,,nan,FOR_RENT,41.870163--87.62485,nan,nan
"61 W 15th St APT 202, Chicago, IL 60605",https://www.zillow.com/homedetails/61-W-15th-St-APT-202-Chicago-IL-60605/60204103_zpid/,FOR_RENT,60605,41.861107,-87.62996,"$3,550/mo",3550,1600.0,FOR_RENT,60204103,2.0,2.0
"40 E 9th St, Chicago, IL",https://www.zillow.com/b/40-e-9th-st-chicago-il-5XjT85/,FOR_RENT,60605,41.87119,-87.6264,,,nan,FOR_RENT,41.87119--87.6264,nan,nan
"1160 S Michigan Ave APT 1201, Chicago, IL 60605",https://www.zillow.com/homedetails/1160-S-Michigan-Ave-APT-1201-Chicago-IL-60605/89928431_zpid/,FOR_RENT,60605,41.86774,-87.62463,"$3,900/mo",3900,1572.0,FOR_RENT,89928431,2.0,3.0
"51 W 15th St APT D1, Chicago, IL 60605",https://www.zillow.com/homedetails/51-W-15th-St-APT-D1-Chicago-IL-60605/70474242_zpid/,FOR_RENT,60605,41.861107,-87.62907,"$2,800/mo",2800,1150.0,FOR_RENT,70474242,2.0,2.0
"680 S Federal St APT 304, Chicago, IL 60605",https://www.zillow.com/homedetails/680-S-Federal-St-APT-304-Chicago-IL-60605/87714436_zpid/,FOR_RENT,60605,41.872593,-87.629875,"$1,750/mo",1750,505.0,FOR_RENT,87714436,0.0,1.0
"1111 S Wabash Ave APT 610, Chicago, IL 60605",https://www.zillow.com/homedetails/1111-S-Wabash-Ave-APT-610-Chicago-IL-60605/70472226_zpid/,FOR_RENT,60605,41.86874,-87.62537,"$3,250/mo",3250,1450.0,FOR_RENT,70472226,2.0,2.0
"1347 S Michigan Ave #1301, Chicago, IL 60605",https://www.zillow.com/homedetails/1347-S-Michigan-Ave-1301-Chicago-IL-60605/2073834274_zpid/,FOR_RENT,60605,41.865032,-87.62409,"$2,610/mo",2610,717.0,FOR_RENT,2073834274,1.0,1.0
"1600 S Indiana Ave, Chicago, IL",https://www.zillow.com/b/1600-s-indiana-ave-chicago-il-ChgfJs/,FOR_RENT,60605,41.866997,-87.62338,,,nan,FOR_RENT,41.866997--87.62338,nan,nan
"1600 S Prairie Ave, Chicago, IL",https://www.zillow.com/b/1600-s-prairie-ave-chicago-il-BXdL7p/,FOR_RENT,60605,41.862442,-87.6217,,,nan,FOR_RENT,41.862442--87.6217,nan,nan
"11 E 9th St #1509, Chicago, IL 60605",https://www.zillow.com/homedetails/11-E-9th-St-1509-Chicago-IL-60605/2056477350_zpid/,FOR_RENT,60605,41.87037,-87.62695,"$2,723/mo",2723,730.0,FOR_RENT,2056477350,1.0,1.0
"1550 S Indiana Ave APT 601, Chicago, IL 60605",https://www.zillow.com/homedetails/1550-S-Indiana-Ave-APT-601-Chicago-IL-60605/50125075_zpid/,FOR_RENT,60605,41.860577,-87.62287,"$2,200/mo",2200,900.0,FOR_RENT,50125075,1.0,1.0
"1314 S Wabash Ave #4, Chicago, IL 60605",https://www.zillow.com/homedetails/1314-S-Wabash-Ave-4-Chicago-IL-60605/2104359105_zpid/,FOR_RENT,60605,41.865246,-87.62609,"$3,150/mo",3150,1500.0,FOR_RENT,2104359105,3.0,1.0
"1145 S Wabash Ave, Chicago, IL",https://www.zillow.com/b/1145-s-wabash-ave-chicago-il-9Rwpxc/,FOR_RENT,60605,41.868137,-87.62535,,,nan,FOR_RENT,41.868137--87.62535,nan,nan
"1 E 8th St, Chicago, IL",https://www.zillow.com/b/1-e-8th-st-chicago-il-CRQK/,FOR_RENT,60605,41.871517,-87.62934,,,nan,FOR_RENT,41.871517--87.62934,nan,nan
"600 S La Salle St #2102, Chicago, IL 60605",https://www.zillow.com/homedetails/600-S-La-Salle-St-2102-Chicago-IL-60605/2055500641_zpid/,FOR_RENT,60605,41.87435,-87.63195,"$2,556/mo",2556,735.0,FOR_RENT,2055500641,1.0,1.0
"1305 S Michigan Ave, Chicago, IL",https://www.zillow.com/b/1305-s-michigan-ave-chicago-il-DyXb/,FOR_RENT,60605,41.865414,-87.6237,,,nan,FOR_RENT,41.865414--87.6237,nan,nan
"1250 S Michigan Ave APT 808, Chicago, IL 60605",https://www.zillow.com/homedetails/1250-S-Michigan-Ave-APT-808-Chicago-IL-60605/80817835_zpid/,FOR_RENT,60605,41.866142,-87.6246,"$2,350/mo",2350,860.0,FOR_RENT,80817835,1.0,1.0
"1139 S Delano Ct E, Chicago, IL 60605",https://www.zillow.com/homedetails/1139-S-Delano-Ct-E-Chicago-IL-60605/2087270736_zpid/,FOR_RENT,60605,41.868275,-87.63224,"$2,687/mo",2687,850.0,FOR_RENT,2087270736,1.0,1.0
"1100 S Michigan Ave #2090, Chicago, IL 60605",https://www.zillow.com/homedetails/1100-S-Michigan-Ave-2090-Chicago-IL-60605/446702980_zpid/,FOR_RENT,60605,41.869102,-87.62467,"$2,525/mo",2525,500.0,FOR_RENT,446702980,0.0,1.0
"1103 S State St #2802, Chicago, IL 60605",https://www.zillow.com/homedetails/1103-S-State-St-2802-Chicago-IL-60605/2054680896_zpid/,FOR_RENT,60605,41.869102,-87.62703,"$2,275/mo",2275,734.0,FOR_RENT,2054680896,1.0,1.0
"1402 S State St #T2, Chicago, IL 60605",https://www.zillow.com/homedetails/1402-S-State-St-T2-Chicago-IL-60605/446693201_zpid/,FOR_RENT,60605,41.863846,-87.62768,"$2,198/mo",2198,794.0,FOR_RENT,446693201,1.0,1.0
"1464 1/2 S Michigan Ave, Chicago, IL 60605",https://www.zillow.com/homedetails/1464-1-2-S-Michigan-Ave-Chicago-IL-60605/2087670479_zpid/,FOR_RENT,60605,41.862648,-87.62422,"$2,750/mo",2750,1100.0,FOR_RENT,2087670479,2.0,2.0
"(undisclosed Address), Chicago, IL 60605",https://www.zillow.com/homedetails/Chicago-IL-60605/402715942_zpid/,FOR_RENT,60605,,,"$2,060/mo",2060,533.0,FOR_RENT,402715942,0.0,1.0
"832 S Clark St, Chicago, IL 60605",https://www.zillow.com/homedetails/832-S-Clark-St-Chicago-IL-60605/440274730_zpid/,FOR_RENT,60605,41.871777,-87.630775,"$3,272/mo",3272,1241.0,FOR_RENT,440274730,2.0,2.0
"633 S Plymouth Ct APT 709, Chicago, IL 60605",https://www.zillow.com/homedetails/633-S-Plymouth-Ct-APT-709-Chicago-IL-60605/60270193_zpid/,FOR_RENT,60605,41.873478,-87.6284,"$1,695/mo",1695,800.0,FOR_RENT,60270193,0.0,1.0
"899 S Plymouth Ct, Chicago, IL",https://www.zillow.com/b/899-s-plymouth-ct-chicago-il-5Xjb32/,FOR_RENT,60605,41.870872,-87.62809,,,nan,FOR_RENT,41.870872--87.62809,nan,nan
"1529 S State St UNIT 16F, Chicago, IL 60605",https://www.zillow.com/homedetails/1529-S-State-St-UNIT-16F-Chicago-IL-60605/2054600356_zpid/,FOR_RENT,60605,41.861126,-87.626884,"$2,500/mo",2500,800.0,FOR_RENT,2054600356,1.0,1.0
"1211 S Prairie Ave APT 3303, Chicago, IL 60605",https://www.zillow.com/homedetails/1211-S-Prairie-Ave-APT-3303-Chicago-IL-60605/101323602_zpid/,FOR_RENT,60605,41.86669,-87.621124,"$3,000/mo",3000,1010.0,FOR_RENT,101323602,1.0,1.0
"1335 S Prairie Ave UNIT 1802, Chicago, IL 60605",https://www.zillow.com/homedetails/1335-S-Prairie-Ave-UNIT-1802-Chicago-IL-60605/65573345_zpid/,FOR_RENT,60605,41.86483,-87.62063,"$4,200/mo",4200,1550.0,FOR_RENT,65573345,2.0,2.0
"5 E 14th Pl APT 1002, Chicago, IL 60605",https://www.zillow.com/homedetails/5-E-14th-Pl-APT-1002-Chicago-IL-60605/60270954_zpid/,FOR_RENT,60605,41.86209,-87.62691,"$2,425/mo",2425,830.0,FOR_RENT,60270954,1.0,1.0
"1235 S Prairie Ave APT 2603, Chicago, IL 60605",https://www.zillow.com/homedetails/1235-S-Prairie-Ave-APT-2603-Chicago-IL-60605/87693440_zpid/,FOR_RENT,60605,41.86615,-87.621574,"$3,700/mo",3700,1485.0,FOR_RENT,87693440,2.0,2.0
"41 E 8th St APT 2004, Chicago, IL 60605",https://www.zillow.com/homedetails/41-E-8th-St-APT-2004-Chicago-IL-60605/65569631_zpid/,FOR_RENT,60605,41.871723,-87.626656,"$2,400/mo",2400,861.0,FOR_RENT,65569631,1.0,1.0
"1515 S Prairie Ave UNIT 1303, Chicago, IL 60605",https://www.zillow.com/homedetails/1515-S-Prairie-Ave-UNIT-1303-Chicago-IL-60605/65572944_zpid/,FOR_RENT,60605,41.861717,-87.620285,"$3,000/mo",3000,nan,FOR_RENT,65572944,2.0,2.0
"1243 S Wabash Ave APT 403, Chicago, IL 60605",https://www.zillow.com/homedetails/1243-S-Wabash-Ave-APT-403-Chicago-IL-60605/58369447_zpid/,FOR_RENT,60605,41.86624,-87.625305,"$3,000/mo",3000,1200.0,FOR_RENT,58369447,2.0,2.0
"888 S Michigan Ave UNIT 402, Chicago, IL 60605",https://www.zillow.com/homedetails/888-S-Michigan-Ave-UNIT-402-Chicago-IL-60605/306334014_zpid/,FOR_RENT,60605,41.87073,-87.624245,"$2,100/mo",2100,750.0,FOR_RENT,306334014,1.0,1.0
"1550 S Indiana Ave #1-601, Chicago, IL 60605",https://www.zillow.com/homedetails/1550-S-Indiana-Ave-1-601-Chicago-IL-60605/446023710_zpid/,FOR_RENT,60605,41.860584,-87.62288,"$2,200/mo",2200,1000.0,FOR_RENT,446023710,1.0,1.0
"1111 S State St APT 407A, Chicago, IL 60605",https://www.zillow.com/homedetails/1111-S-State-St-APT-407A-Chicago-IL-60605/89899062_zpid/,FOR_RENT,60605,41.868584,-87.627235,"$3,200/mo",3200,1423.0,FOR_RENT,89899062,2.0,2.0
"640 S Federal St APT 703, Chicago, IL 60605",https://www.zillow.com/homedetails/640-S-Federal-St-APT-703-Chicago-IL-60605/87722258_zpid/,FOR_RENT,60605,41.873093,-87.629906,"$1,425/mo",1425,nan,FOR_RENT,87722258,0.0,1.0
"600 S Dearborn St APT 1107, Chicago, IL 60605",https://www.zillow.com/homedetails/600-S-Dearborn-St-APT-1107-Chicago-IL-60605/3871674_zpid/,FOR_RENT,60605,41.874146,-87.62947,"$2,600/mo",2600,1108.0,FOR_RENT,3871674,2.0,2.0
"619 S Lasalle St, Chicago, IL",https://www.zillow.com/apartments/chicago-il/library-lofts/B8c3Nb/,FOR_RENT,60605,41.87398,-87.63136,,,nan,FOR_RENT,41.87398--87.63136,nan,nan
"350 N Canal St, Chicago, IL",https://www.zillow.com/apartments/chicago-il/cassidy-on-canal/BMPG3K/,FOR_RENT,60606,41.88863,-87.64026,,,nan,FOR_RENT,41.88863--87.64026,nan,nan
"300 N Canal St, Chicago, IL",https://www.zillow.com/apartments/chicago-il/left-bank/5Xj9xX/,FOR_RENT,60606,41.887154,-87.64031,,,nan,FOR_RENT,41.887154--87.64031,nan,nan
"330 S Wells St, Chicago, IL",https://www.zillow.com/apartments/chicago-il/330-s.-wells-st/9Rx2hT/,FOR_RENT,60606,41.877056,-87.63394,,,nan,FOR_RENT,41.877056--87.63394,nan,nan
"215 W Lake St, Chicago, IL",https://www.zillow.com/apartments/chicago-il/linea-apartments/9Rwzyk/,FOR_RENT,60606,41.885567,-87.6347,,,nan,FOR_RENT,41.885567--87.6347,nan,nan
"215 W Washington St, Chicago, IL",https://www.zillow.com/apartments/chicago-il/215-west-apartments/5XjBzF/,FOR_RENT,60606,41.88286,-87.63424,,,nan,FOR_RENT,41.88286--87.63424,nan,nan
"210 N Wells St, Chicago, IL",https://www.zillow.com/apartments/chicago-il/lake-and-wells/BXn6Bt/,FOR_RENT,60606,41.886124,-87.63414,,,nan,FOR_RENT,41.886124--87.63414,nan,nan
"333 N Canal St APT 2905, Chicago, IL 60606",https://www.zillow.com/homedetails/333-N-Canal-St-APT-2905-Chicago-IL-60606/70468417_zpid/,FOR_RENT,60606,41.887405,-87.63945,"$3,500/mo",3500,1142.0,FOR_RENT,70468417,1.0,2.0
"130 S Canal St, Chicago, IL","https://www.zillow.com/b/building/41.87949,-87.639984_ll/",FOR_RENT,60606,41.87949,-87.639984,,,nan,FOR_RENT,41.87949--87.639984,nan,nan
"205 W Wacker Dr #2610, Chicago, IL 60606",https://www.zillow.com/homedetails/205-W-Wacker-Dr-2610-Chicago-IL-60606/447490153_zpid/,FOR_RENT,60606,41.8866,-87.63432,"$2,462/mo",2462,837.0,FOR_RENT,447490153,1.0,1.0
"208 W Washington St, Chicago, IL",https://www.zillow.com/b/208-w-washington-st-chicago-il-Cjrtb8/,FOR_RENT,60606,41.883335,-87.63419,,,nan,FOR_RENT,41.883335--87.63419,nan,nan
"212 W Washington St APT 1001, Chicago, IL 60606",https://www.zillow.com/homedetails/212-W-Washington-St-APT-1001-Chicago-IL-60606/159466874_zpid/,FOR_RENT,60606,41.883347,-87.63403,"$3,600/mo",3600,1000.0,FOR_RENT,159466874,2.0,2.0
"150 N Ashland Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/the-thompson-at-fulton-market/CHkQ9H/,FOR_RENT,60607,41.884922,-87.66706,,,nan,FOR_RENT,41.884922--87.66706,nan,nan
"1050 W Monroe St, Chicago, IL",https://www.zillow.com/apartments/chicago-il/monroe-aberdeen-place/CjfwX6/,FOR_RENT,60607,41.88067,-87.65377,,,nan,FOR_RENT,41.88067--87.65377,nan,nan
"210 N Aberdeen St, Chicago, IL",https://www.zillow.com/apartments/chicago-il/arthur-on-aberdeen/CPWz/,FOR_RENT,60607,41.885975,-87.65484,,,nan,FOR_RENT,41.885975--87.65484,nan,nan
"128 S Laflin St, Chicago, IL",https://www.zillow.com/apartments/chicago-il/laflin-place/Cjvk5L/,FOR_RENT,60607,41.8793,-87.66463,,,nan,FOR_RENT,41.8793--87.66463,nan,nan
"1247 W Madison St, Chicago, IL",https://www.zillow.com/apartments/chicago-il/madison-and-throop/64LVMS/,FOR_RENT,60607,41.881313,-87.65904,,,nan,FOR_RENT,41.881313--87.65904,nan,nan
"33 S Ashland Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/ashland-place/BG8kYC/,FOR_RENT,60607,41.88058,-87.666336,,,nan,FOR_RENT,41.88058--87.666336,nan,nan
"225 N Elizabeth St, Chicago, IL",https://www.zillow.com/apartments/chicago-il/the-elizabeth-chicago/Ch55WQ/,FOR_RENT,60607,41.88616,-87.6586,,,nan,FOR_RENT,41.88616--87.6586,nan,nan
"1101 W Van Buren St, Chicago, IL",https://www.zillow.com/apartments/chicago-il/coppia/9Rx3vC/,FOR_RENT,60607,41.87633,-87.65469,,,nan,FOR_RENT,41.87633--87.65469,nan,nan
"901 S Ashland Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/scio-at-the-medical-district/5Xg8j2/,FOR_RENT,60607,41.870457,-87.66575,,,nan,FOR_RENT,41.870457--87.66575,nan,nan
"720 S Wells St, Chicago, IL",https://www.zillow.com/apartments/chicago-il/the-cooper/CgrJ3N/,FOR_RENT,60607,41.87291,-87.634575,,,nan,FOR_RENT,41.87291--87.634575,nan,nan
"205 S Peoria St, Chicago, IL",https://www.zillow.com/apartments/chicago-il/milieu/CgHq8P/,FOR_RENT,60607,41.87901,-87.64938,,,nan,FOR_RENT,41.87901--87.64938,nan,nan
"180 N Ada St, Chicago, IL",https://www.zillow.com/apartments/chicago-il/the-mason/Chg44M/,FOR_RENT,60607,41.88498,-87.66112,,,nan,FOR_RENT,41.88498--87.66112,nan,nan
"812 W Adams St, Chicago, IL",https://www.zillow.com/apartments/chicago-il/luxe-suites-chicago-luxury-apartments/ChggBr/,FOR_RENT,60607,41.879368,-87.64793,,,nan,FOR_RENT,41.879368--87.64793,nan,nan
"1035 W Van Buren St, Chicago, IL",https://www.zillow.com/apartments/chicago-il/landmark-west-loop/ChRFHT/,FOR_RENT,60607,41.8763,-87.65372,,,nan,FOR_RENT,41.8763--87.65372,nan,nan
"160 N Elizabeth St, Chicago, IL",https://www.zillow.com/apartments/chicago-il/fulbrix/9Rx6Sz/,FOR_RENT,60607,41.88474,-87.65915,,,nan,FOR_RENT,41.88474--87.65915,nan,nan
"1044 W Van Buren St, Chicago, IL",https://www.zillow.com/apartments/chicago-il/sage-west-loop/9Rx3n4/,FOR_RENT,60607,41.87696,-87.6536,,,nan,FOR_RENT,41.87696--87.6536,nan,nan
"1245 W Jackson Blvd, Chicago, IL",https://www.zillow.com/apartments/chicago-il/reside-on-jackson/CgHFLq/,FOR_RENT,60607,41.877636,-87.658134,,,nan,FOR_RENT,41.877636--87.658134,nan,nan
"160 N Morgan St, Chicago, IL",https://www.zillow.com/apartments/chicago-il/the-dylan/9X9G/,FOR_RENT,60607,41.88497,-87.65239,,,nan,FOR_RENT,41.88497--87.65239,nan,nan
"221 W Harrison St, Chicago, IL",https://www.zillow.com/apartments/chicago-il/the-grand-central/CgH9by/,FOR_RENT,60607,41.87433,-87.634415,,,nan,FOR_RENT,41.87433--87.634415,nan,nan
"24 S Morgan St, Chicago, IL",https://www.zillow.com/apartments/chicago-il/24-s-morgan-apartments/CT5F/,FOR_RENT,60607,41.880966,-87.65253,,,nan,FOR_RENT,41.880966--87.65253,nan,nan
"1114 W Carroll Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/flora/ChXWQq/,FOR_RENT,60607,41.887737,-87.65578,,,nan,FOR_RENT,41.887737--87.65578,nan,nan
"1220 W Jackson Blvd, Chicago, IL",https://www.zillow.com/apartments/chicago-il/the-jax/CjhKJ2/,FOR_RENT,60607,41.878014,-87.65843,,,nan,FOR_RENT,41.878014--87.65843,nan,nan
"234 W Polk St, Chicago, IL",https://www.zillow.com/apartments/chicago-il/the-reed/Ch3jvR/,FOR_RENT,60607,41.872475,-87.63471,,,nan,FOR_RENT,41.872475--87.63471,nan,nan
"166 N Aberdeen St, Chicago, IL",https://www.zillow.com/apartments/chicago-il/one-six-six/Chg442/,FOR_RENT,60607,41.88493,-87.654816,,,nan,FOR_RENT,41.88493--87.654816,nan,nan
"1125 W Van Buren St, Chicago, IL",https://www.zillow.com/apartments/chicago-il/avra-west-loop/CMSV/,FOR_RENT,60607,41.87641,-87.6554,,,nan,FOR_RENT,41.87641--87.6554,nan,nan
"11 S Green St, Chicago, IL",https://www.zillow.com/apartments/chicago-il/gateway-west-loop/5pTjX2/,FOR_RENT,60607,41.882233,-87.64821,,,nan,FOR_RENT,41.882233--87.64821,nan,nan
"839 S Wells St, Chicago, IL",https://www.zillow.com/apartments/chicago-il/wells-place-apartments/ChgGrP/,FOR_RENT,60607,41.871624,-87.63337,,,nan,FOR_RENT,41.871624--87.63337,nan,nan
"710 W 14th St, Chicago, IL",https://www.zillow.com/apartments/chicago-il/x-chicago/9pymXK/,FOR_RENT,60607,41.863586,-87.645164,,,nan,FOR_RENT,41.863586--87.645164,nan,nan
"922 W Washington Blvd, Chicago, IL",https://www.zillow.com/apartments/chicago-il/circa-922/63D84S/,FOR_RENT,60607,41.883347,-87.650566,,,nan,FOR_RENT,41.883347--87.650566,nan,nan
"939 W Washington Blvd, Chicago, IL",https://www.zillow.com/apartments/chicago-il/union-west/CK22/,FOR_RENT,60607,41.88298,-87.65115,,,nan,FOR_RENT,41.88298--87.65115,nan,nan
"1515 W Monroe St, Chicago, IL",https://www.zillow.com/apartments/chicago-il/the-duncan/FCSk/,FOR_RENT,60607,41.87982,-87.66546,,,nan,FOR_RENT,41.87982--87.66546,nan,nan
"1313 W Randolph St, Chicago, IL",https://www.zillow.com/apartments/chicago-il/13thirteen-randolph-street-lofts/Ccfj/,FOR_RENT,60607,41.883858,-87.659424,,,nan,FOR_RENT,41.883858--87.659424,nan,nan
"945 W Fulton Market, Chicago, IL",https://www.zillow.com/apartments/chicago-il/945-w-fulton-market-apartments/ChfGfC/,FOR_RENT,60607,41.8865,-87.651825,,,nan,FOR_RENT,41.8865--87.651825,nan,nan
"1111 S Ashland Ave, Chicago, IL",https://www.zillow.com/apartments/chicago-il/circle-park-apartments/5XcHqT/,FOR_RENT,60607,41.86733,-87.66528,,,nan,FOR_RENT,41.86733--87.66528,nan,nan
"216 N May St, Chicago, IL",https://www.zillow.com/apartments/chicago-il/flora/CgxJKH/,FOR_RENT,60607,41.886066,-87.656,,,nan,FOR_RENT,41.886066--87.656,nan,nan
"235 W Van Buren St, Chicago, IL",https://www.zillow.com/b/235-w-van-buren-st-chicago-il-CjqkFd/,FOR_RENT,60607,41.876556,-87.63479,,,nan,FOR_RENT,41.876556--87.63479,nan,nan
"1155 W Madison St, Chicago, IL",https://www.zillow.com/b/1155-w-madison-st-chicago-il-9Rx4GX/,FOR_RENT,60607,41.88135,-87.65632,,,nan,FOR_RENT,41.88135--87.65632,nan,nan
"164 N Peoria St, Chicago, IL",https://www.zillow.com/b/the-row-fulton-market-chicago-il-BZmH2k/,FOR_RENT,60607,41.88502,-87.650185,,,nan,FOR_RENT,41.88502--87.650185,nan,nan
"164 N Peoria St, Chicago, IL",https://www.zillow.com/b/the-row-fulton-market-chicago-il-BZmH2k/,FOR_RENT,60607,41.88487,-87.65011,,,nan,FOR_RENT,41.88487--87.65011,nan,nan
"1164 W Madison St, Chicago, IL",https://www.zillow.com/apartments/chicago-il/1164-w-madison-st/CgMDC2/,FOR_RENT,60607,41.881866,-87.65686,,,nan,FOR_RENT,41.881866--87.65686,nan,nan
"353 N Des Plaines St #3508, Chicago, IL 60607",https://www.zillow.com/homedetails/353-N-Des-Plaines-St-3508-Chicago-IL-60607/447617118_zpid/,FOR_RENT,60607,41.87578,-87.64392,"$2,497/mo",2497,736.0,FOR_RENT,447617118,1.0,1.0
"353 N Des Plaines St, Chicago, IL",https://www.zillow.com/b/353-n-des-plaines-st-chicago-il-CgHcT3/,FOR_RENT,60607,41.876324,-87.64394,,,nan,FOR_RENT,41.876324--87.64394,nan,nan
